Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Microbes	Up in npr-1 by P. aeruginosa PA14 infection 24h	33	233	258	30409	3.84E-29	1.21E-25	1.78E-27	oac-5;C32H11.4;C32H11.9;F01D5.1;ech-9;fbxa-88;fbxa-18;srj-29;spp-18;clec-66;dct-17;dct-17;dct-17;F49F1.6;lipl-1;F55G11.2;F55G11.8;H20E11.3;dod-17;clec-265;nhr-99;T01D3.6;srz-99;Y110A2AL.3;fbxa-74;lys-2;Y40D12A.2;fbxa-80;fbxa-19;Y94H6A.2;Y9C9A.8;fbxa-31;clec-143	https://pubmed.ncbi.nlm.nih.gov/27066825/
Microbes	Up in N2 by Bacillus thuringiensis MYBt247 infection 12h	37	233	370	30409	6.38E-29	2.01E-25	2.91E-27	C05B5.17;C17H12.6;oac-5;dod-21;ech-9;clec-45;clec-46;fbxa-88;fbxa-18;F31F7.1;clec-64;dct-17;fbxa-182;fbxa-4;lipl-1;F55G11.8;fbxa-190;cyp-35B2;clec-265;R03G8.3;T01D3.6;fbxa-135;srz-100;srz-99;clec-35;srd-64;fbxa-74;lys-1;lys-2;comt-2;clec-83;Y54G2A.49;Y71G12B.32;linc-40;Y94H6A.2;Y9C9A.8;clec-143	https://pubmed.ncbi.nlm.nih.gov/27066825/
Mutants	Up by elt-2(RNAi) on non-pathogenic B. thuringiensis Bt407 vs empty vector on Bt407 12h	48	233	768	30409	1.22E-28	3.85E-25	5.50E-27	B0507.3;B0507.3;B0507.3;math-15;math-15;math-15;ugt-43;ugt-43;ugt-43;clec-66;clec-66;clec-66;F42G2.2;F42G2.2;F42G2.2;fbxa-182;fbxa-182;fbxa-182;dod-23;dod-23;dod-23;F55G11.8;F55G11.8;F55G11.8;fbxa-135;fbxa-135;fbxa-135;pcp-4;pcp-4;pcp-4;srd-64;srd-64;srd-64;fbxa-74;fbxa-74;fbxa-74;Y40C7B.4;Y40C7B.4;Y40C7B.4;skr-4;skr-4;skr-4;Y82E9BL.18;Y82E9BL.18;Y82E9BL.18;linc-40;linc-40;linc-40	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Chemicals/stress	UP by UV irradiation, daf-2/daf-16 dependent	40	233	489	30409	5.07E-28	1.60E-24	2.25E-26	acl-12;lys-8;C32H11.4;D2007.1;F01D5.1;ech-9;ttr-37;cyp-37B1;clec-62;clec-64;clec-65;clec-66;dct-17;F40F4.6;F54D5.4;F55G11.7;F55G11.8;fbxa-190;H20E11.3;K08D8.5;dod-17;clec-265;R03G8.3;scav-5;clec-173;Y102A11A.1;pcp-4;fbxa-74;fpn-1.1;Y40D12A.2;Y41D4B.17;Y52E8A.3;clec-83;Y57G7A.1;skr-4;plc-2;fbxa-80;fbxa-19;Y9C9A.8;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	Up by elt-2(RNAi) on non-pathogenic B. thuringiensis Bt407 vs empty vector on Bt407 6h	48	233	798	30409	6.50E-28	2.05E-24	2.84E-26	math-15;math-15;math-15;ugt-43;ugt-43;ugt-43;rrn-2.1;rrn-2.1;rrn-2.1;clec-65;clec-65;clec-65;clec-66;clec-66;clec-66;F42G2.2;F42G2.2;F42G2.2;fbxa-182;fbxa-182;fbxa-182;dod-23;dod-23;dod-23;F55G11.8;F55G11.8;F55G11.8;pcp-4;pcp-4;pcp-4;srd-64;srd-64;srd-64;fbxa-74;fbxa-74;fbxa-74;Y40C7B.4;Y40C7B.4;Y40C7B.4;Y82E9BL.18;Y82E9BL.18;Y82E9BL.18;linc-40;linc-40;linc-40;Y94H6A.2;Y94H6A.2;Y94H6A.2	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Development/Dauer/Aging;Mutants	Up in pgl-1 Day 1 Adult	123	233	6186	30409	1.88E-27	5.92E-24	8.00E-26	acl-12;acl-12;acl-12;lys-8;lys-8;lys-8;hpo-15;hpo-15;hpo-15;dod-21;dod-21;dod-21;C32H11.4;C32H11.4;C32H11.4;gba-1;gba-1;gba-1;C45E1.4;C45E1.4;C45E1.4;C50F4.1;C50F4.1;C50F4.1;D2092.1;D2092.1;D2092.1;F01D5.1;F01D5.1;F01D5.1;F13H8.1;F13H8.1;F13H8.1;F14B8.6;F14B8.6;F14B8.6;F19C7.1;F19C7.1;F19C7.1;clec-62;clec-62;clec-62;clec-63;clec-63;clec-63;F42C5.4;F42C5.4;F42C5.4;fbxa-182;fbxa-182;fbxa-182;dod-23;dod-23;dod-23;F54D5.4;F54D5.4;F54D5.4;F55G1.15;F55G1.15;F55G1.15;F55G11.2;F55G11.2;F55G11.2;H34I24.2;H34I24.2;H34I24.2;K06G5.1;K06G5.1;K06G5.1;ifc-2;ifc-2;ifc-2;T01D3.6;T01D3.6;T01D3.6;T02C5.1;T02C5.1;T02C5.1;fbxa-135;fbxa-135;fbxa-135;fbxa-67;fbxa-67;fbxa-67;clec-173;clec-173;clec-173;pes-4;pes-4;pes-4;lys-1;lys-1;lys-1;lys-2;lys-2;lys-2;Y34B4A.6;Y34B4A.6;Y34B4A.6;Y48C3A.5;Y48C3A.5;Y48C3A.5;clec-85;clec-85;clec-85;lec-6;lec-6;lec-6;Y55F3BR.11;Y55F3BR.11;Y55F3BR.11;hum-8;hum-8;hum-8;Y94H6A.2;Y94H6A.2;Y94H6A.2;ZK1320.3;ZK1320.3;ZK1320.3;clec-186;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/28258184/
Mutants	Up in pgl-1 Day 1 Adult	123	233	6186	30409	1.88E-27	5.92E-24	8.00E-26	acl-12;acl-12;acl-12;lys-8;lys-8;lys-8;hpo-15;hpo-15;hpo-15;dod-21;dod-21;dod-21;C32H11.4;C32H11.4;C32H11.4;gba-1;gba-1;gba-1;C45E1.4;C45E1.4;C45E1.4;C50F4.1;C50F4.1;C50F4.1;D2092.1;D2092.1;D2092.1;F01D5.1;F01D5.1;F01D5.1;F13H8.1;F13H8.1;F13H8.1;F14B8.6;F14B8.6;F14B8.6;F19C7.1;F19C7.1;F19C7.1;clec-62;clec-62;clec-62;clec-63;clec-63;clec-63;F42C5.4;F42C5.4;F42C5.4;fbxa-182;fbxa-182;fbxa-182;dod-23;dod-23;dod-23;F54D5.4;F54D5.4;F54D5.4;F55G1.15;F55G1.15;F55G1.15;F55G11.2;F55G11.2;F55G11.2;H34I24.2;H34I24.2;H34I24.2;K06G5.1;K06G5.1;K06G5.1;ifc-2;ifc-2;ifc-2;T01D3.6;T01D3.6;T01D3.6;T02C5.1;T02C5.1;T02C5.1;fbxa-135;fbxa-135;fbxa-135;fbxa-67;fbxa-67;fbxa-67;clec-173;clec-173;clec-173;pes-4;pes-4;pes-4;lys-1;lys-1;lys-1;lys-2;lys-2;lys-2;Y34B4A.6;Y34B4A.6;Y34B4A.6;Y48C3A.5;Y48C3A.5;Y48C3A.5;clec-85;clec-85;clec-85;lec-6;lec-6;lec-6;Y55F3BR.11;Y55F3BR.11;Y55F3BR.11;hum-8;hum-8;hum-8;Y94H6A.2;Y94H6A.2;Y94H6A.2;ZK1320.3;ZK1320.3;ZK1320.3;clec-186;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/28258184/
Mutants	UP glp-4 vs. wt Adult	74	233	2233	30409	2.11E-27	6.66E-24	8.88E-26	B0507.3;C05C12.4;C06B8.2;C12D12.1;lys-8;C17H12.6;hpo-15;C31B8.7;dod-21;C32H11.9;math-20;C44H9.6;C49A9.6;C50F4.1;cyp-33C9;D2007.1;D2092.1;ugt-43;ech-9;ifb-2;F14B8.6;F14H3.12;F19C7.1;ttr-37;asp-6;F31F7.1;clec-62;clec-65;clec-66;dct-17;F40F4.6;F42C5.4;F42G2.2;fbxa-182;btb-9;F46G10.4;fbxa-188;clec-24;F54D5.4;klf-3;egas-4;F55G1.15;F55G11.2;F55G11.8;nhr-193;H34I24.2;K06G5.1;K08D8.5;K11E4.2;clec-265;ifc-2;T01D3.6;T02C5.1;fbxa-135;fbxa-54;fbxa-55;T18D3.7;ugt-54;T25D10.1;col-2;lys-1;lys-2;Y39D8A.1;Y40D12A.2;Y48A6B.7;Y57G7A.1;hum-8;plc-2;fbxa-89;ZC196.1;fbxa-29;fbxa-31;ZK1240.2;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/17096596
Tissue	intestine enriched core	33	233	297	30409	3.54E-27	1.12E-23	1.47E-25	B0507.3;C05C12.4;C08B6.3;math-15;C32H11.4;C50F4.1;F01D5.1;F14B8.6;F19C7.1;ttr-37;nhr-8;clec-66;F42G2.2;fbxa-182;F46G10.4;F49F1.6;F54D5.4;F55G11.8;H34I24.2;K04G11.3;K11E4.2;K12C11.6;K12C11.7;fbxa-54;ugt-54;Y34B4A.6;Y34F4.5;Y40C5A.1;Y40C7B.4;plc-2;Y82E9BR.21;Y82E9BR.23;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/21177967
Chemicals/stress	UP by gamma ray at 2h	26	233	141	30409	5.72E-27	1.80E-23	2.34E-25	C17H12.6;dod-21;C32H11.4;F01D5.1;ech-9;clec-66;dod-23;F49F1.6;F49F1.7;F54D5.4;F55G11.2;F55G11.8;slcf-1;K08D8.5;dod-17;clec-265;R03G8.3;T01D3.6;T25D10.1;W04B5.3;pcp-4;lys-1;lys-2;clec-85;skr-4;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/18627611
DAF/Insulin/food	down by daf-2 mutant (Knutson)	39	233	488	30409	6.22E-27	1.96E-23	2.51E-25	C06B8.2;C12D12.1;C17H12.6;hpo-15;dod-21;C32H11.4;C32H11.9;gba-1;ugt-43;ifb-2;F14B8.6;F14H3.12;F19C7.1;asp-6;cyp-37B1;clec-63;clec-66;F40F4.6;dod-23;F49F1.7;F54D5.4;ora-1;vit-3;vit-4;K06G5.1;K08D8.5;dod-17;clec-265;ifc-2;scav-5;lipl-3;T01D3.6;clec-173;Y34B4A.6;Y39D8A.1;Y40D12A.2;Y48A6B.7;ZK287.9;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/26976573
Microbes	Down by elt-2(RNAi) on B. thuringiensis Bt247i vs empty vector on Bt247 12h	27	233	162	30409	7.95E-27	2.50E-23	3.17E-25	C32H11.4;gba-1;F01D5.1;ech-9;F21A3.11;spp-18;cyp-37B1;btb-9;F54D5.4;F55G11.2;H20E11.3;K08D8.5;dod-17;K12C11.6;clec-265;T01D3.6;ugt-54;clec-173;lys-1;Y40C5A.1;Y48A6B.7;Y52E8A.3;clec-85;Y55F3BR.11;ZK1320.3;clec-143;clec-186	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
DAF/Insulin/food	down by daf-2 mutant (Chen)	53	233	1085	30409	1.12E-26	3.54E-23	4.43E-25	C03B1.14;C06B8.2;C12D12.1;lys-8;C17H12.6;hpo-15;oac-5;dod-21;C32H11.4;D2007.1;ugt-43;fbxa-18;ifb-2;F14H3.12;spp-18;F31F7.1;clec-66;dct-17;F40F4.6;F46G10.4;dod-23;F49F1.6;F54D5.4;lipl-1;F55G11.2;vit-3;vit-4;slcf-1;H20E11.3;K02A11.4;K08D8.5;dod-17;clec-265;ifc-2;T01D3.6;fbxa-55;clec-173;W04B5.3;Y102A11A.1;Y110A2AL.3;lys-1;lys-2;dmsr-2;Y34B4A.6;Y40C7B.4;Y48A6B.7;clec-83;clec-84;clec-82;lec-6;Y55F3BR.11;Y82E9BL.18;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/24332851
Development/Dauer/Aging;Mutants	Up in glh-1 Day 1 Adult	45	233	738	30409	2.42E-26	7.62E-23	9.30E-25	lys-8;lys-8;lys-8;hpo-15;hpo-15;hpo-15;C32H11.4;C32H11.4;C32H11.4;clec-63;clec-63;clec-63;dod-23;dod-23;dod-23;F54D5.4;F54D5.4;F54D5.4;H34I24.2;H34I24.2;H34I24.2;K06G5.1;K06G5.1;K06G5.1;T01D3.6;T01D3.6;T01D3.6;pes-4;pes-4;pes-4;lys-1;lys-1;lys-1;lys-2;lys-2;lys-2;Y34B4A.6;Y34B4A.6;Y34B4A.6;lec-6;lec-6;lec-6;ZK1320.3;ZK1320.3;ZK1320.3	https://pubmed.ncbi.nlm.nih.gov/28258184/
Mutants	Up in glh-1 Day 1 Adult	45	233	738	30409	2.42E-26	7.62E-23	9.30E-25	lys-8;lys-8;lys-8;hpo-15;hpo-15;hpo-15;C32H11.4;C32H11.4;C32H11.4;clec-63;clec-63;clec-63;dod-23;dod-23;dod-23;F54D5.4;F54D5.4;F54D5.4;H34I24.2;H34I24.2;H34I24.2;K06G5.1;K06G5.1;K06G5.1;T01D3.6;T01D3.6;T01D3.6;pes-4;pes-4;pes-4;lys-1;lys-1;lys-1;lys-2;lys-2;lys-2;Y34B4A.6;Y34B4A.6;Y34B4A.6;lec-6;lec-6;lec-6;ZK1320.3;ZK1320.3;ZK1320.3	https://pubmed.ncbi.nlm.nih.gov/28258184/
Tissue;Mutants	Up by H3K9me2 loss (him-8)	24	233	114	30409	2.85E-26	8.99E-23	1.07E-24	C32H11.4;C32H11.4;C32H11.4;asp-6;asp-6;asp-6;clec-63;clec-63;clec-63;H34I24.2;H34I24.2;H34I24.2;K12C11.7;K12C11.7;K12C11.7;lys-1;lys-1;lys-1;lys-2;lys-2;lys-2;clec-85;clec-85;clec-85	https://pubmed.ncbi.nlm.nih.gov/26156747/
Mutants	Up by H3K9me2 loss (him-8)	24	233	114	30409	2.85E-26	8.99E-23	1.07E-24	C32H11.4;C32H11.4;C32H11.4;asp-6;asp-6;asp-6;clec-63;clec-63;clec-63;H34I24.2;H34I24.2;H34I24.2;K12C11.7;K12C11.7;K12C11.7;lys-1;lys-1;lys-1;lys-2;lys-2;lys-2;clec-85;clec-85;clec-85	https://pubmed.ncbi.nlm.nih.gov/26156747/
DAF/Insulin/food	Up in 500mM salt with  Food vs. 100mM salt with Food (N2)	78	233	2638	30409	7.07E-26	2.23E-22	2.62E-24	C06B8.2;C06B8.2;C12D12.1;C12D12.1;lys-8;lys-8;F01D5.1;F01D5.1;ech-9;ech-9;clec-45;clec-45;F14E5.1;F14E5.1;F14H3.12;F14H3.12;F19C7.1;F19C7.1;F31F7.1;F31F7.1;clec-63;clec-63;clec-64;clec-64;dct-17;dct-17;F40F4.6;F40F4.6;fbxa-182;fbxa-182;F54D5.4;F54D5.4;F55G11.2;F55G11.2;F55G11.8;F55G11.8;ora-1;ora-1;K02A11.4;K02A11.4;K06G5.1;K06G5.1;cyp-35B2;cyp-35B2;K08D8.5;K08D8.5;dod-17;dod-17;clec-265;clec-265;clec-173;clec-173;pcp-4;pcp-4;fbxa-74;fbxa-74;lys-1;lys-1;lys-2;lys-2;Y34B4A.6;Y34B4A.6;Y38H6C.16;Y38H6C.16;clec-83;clec-83;clec-85;clec-85;skr-4;skr-4;fbxa-19;fbxa-19;Y9C9A.8;Y9C9A.8;ZK1320.3;ZK1320.3;ZK287.9;ZK287.9	https://www.nature.com/articles/ncb3470
Microbes	Up by P. aeruginosa 4h	31	233	274	30409	9.84E-26	3.10E-22	3.60E-24	C17H12.6;oac-5;C32H11.4;C50F4.1;ech-9;clec-45;fbxa-88;clec-66;dct-17;fbxa-87;F49F1.6;F49F1.7;F55G11.2;F55G11.8;H20E11.3;K08D8.5;K09C4.1;dod-17;clec-265;R03G8.3;srz-99;fbxa-74;comt-2;Y40D12A.2;Y41D4B.17;Y52E8A.3;fbxa-219;clec-84;Y82E9BR.23;Y9C9A.8;clec-143	https://www.tandfonline.com/doi/full/10.1080/21505594.2016.1222334
Mutants	UP glp-1 mutant	54	233	1200	30409	1.60E-25	5.04E-22	5.80E-24	C05C12.4;C08B6.3;math-15;C17H12.6;C18A3.10;C32H11.4;fbxa-176;math-20;C49A9.6;D2092.1;ugt-43;F01D5.1;ech-9;fbxa-18;cyp-37B1;F31E9.3;F42C5.4;fbxa-182;btb-9;clec-24;lipl-1;F55G11.2;F55G11.7;F55G11.8;fbxa-190;F56D6.8;nhr-193;H20E11.3;K04G11.3;dod-17;M04D5.3;R10E8.8;lipl-3;fbxa-135;fbxa-67;fbxa-54;fbxa-55;T23F4.3;T25D10.1;clec-173;Y110A2AL.3;Y52E8A.3;fbxa-219;clec-84;clec-82;skr-4;hum-8;Y71G12B.32;Y82E9BL.18;Y94H6A.2;Y9C9A.8;ZC196.1;fbxa-31;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/23499532
Microbes	Up in wt at 24h after P. Aeruginosa infection	28	233	208	30409	2.95E-25	9.29E-22	1.06E-23	C17H12.6;dod-21;C32H11.4;C44H9.7;ugt-43;clec-45;fbxa-88;fbxa-18;F31F7.1;dct-17;fbxa-182;F49F1.6;F49F1.7;F55G11.2;F55G11.7;K08D8.5;dod-17;clec-265;T01D3.6;srz-99;clec-173;Y110A2AL.3;lys-2;Y39A3B.7;Y41D4B.17;clec-85;Y94H6A.2;clec-186	https://pubmed.ncbi.nlm.nih.gov/32857822/
Microbes	Up in N2 by P. aeruginosa PA14  infection 12h	26	233	164	30409	3.00E-25	9.45E-22	1.06E-23	C17H12.6;dod-21;C32H11.4;C32H11.9;F01D5.1;ech-9;clec-45;spp-18;clec-66;dct-17;F49F1.6;F49F1.7;F55G11.2;F55G11.8;H20E11.3;K08D8.5;dod-17;clec-265;R03G8.3;T01D3.6;lys-2;Y40D12A.2;Y54G2A.49;clec-85;Y9C9A.8;clec-143	https://pubmed.ncbi.nlm.nih.gov/27066825/
Mutants	UP glp-4 vs. glp-4;sek-1	22	233	93	30409	3.39E-25	1.07E-21	1.19E-23	lys-8;C17H12.6;dod-21;C32H11.4;C32H11.9;F01D5.1;asp-6;clec-65;clec-66;dct-17;F54D5.4;F55G11.2;F55G11.7;F55G11.8;K08D8.5;dod-17;T01D3.6;lys-1;lys-2;Y40D12A.2;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/17096597
Mutants;TF Targets	Down by elt-2(RNAi) at L4	34	233	396	30409	2.15E-24	6.77E-21	7.35E-23	C05C12.4;C05C12.4;hpo-15;hpo-15;C32H11.4;C32H11.4;F14H3.12;F14H3.12;spp-18;spp-18;btb-9;btb-9;K08D8.5;K08D8.5;K11E4.2;K11E4.2;K12C11.7;K12C11.7;R10E8.8;R10E8.8;T02C5.1;T02C5.1;T25D10.1;T25D10.1;W02D7.8;W02D7.8;Y40C5A.1;Y40C5A.1;clec-85;clec-85;ZK1320.3;ZK1320.3;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/27070429/
TF Targets	Down by elt-2(RNAi) at L4	34	233	396	30409	2.15E-24	6.77E-21	7.35E-23	C05C12.4;C05C12.4;hpo-15;hpo-15;C32H11.4;C32H11.4;F14H3.12;F14H3.12;spp-18;spp-18;btb-9;btb-9;K08D8.5;K08D8.5;K11E4.2;K11E4.2;K12C11.7;K12C11.7;R10E8.8;R10E8.8;T02C5.1;T02C5.1;T25D10.1;T25D10.1;W02D7.8;W02D7.8;Y40C5A.1;Y40C5A.1;clec-85;clec-85;ZK1320.3;ZK1320.3;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/27070429/
Microbes	Down by elt-2(RNAi) on B. thuringiensis Bt247 vs empty vector on Bt407 12h	32	233	334	30409	2.28E-24	7.18E-21	7.72E-23	C32H11.4;gba-1;D1054.18;F01D5.1;ech-9;F21A3.11;spp-18;cyp-37B1;F54D5.4;lipl-1;F55G11.2;nhr-193;vit-3;vit-4;K08D8.5;K09C4.1;K12C11.6;K12C11.7;nhr-99;lipl-3;T09E11.11;ugt-54;clec-173;lys-1;comt-2;Y48A6B.7;Y54G2A.49;clec-85;Y55F3BR.11;ZK1240.2;ZK1320.3;clec-186	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Microbes;Mutants;TF Targets	Down by Bacillus thuringiensis pore forming toxin Cry5B and hlh-30-dependent	60	233	1617	30409	3.11E-24	9.79E-21	1.02E-22	lys-8;lys-8;lys-8;hpo-15;hpo-15;hpo-15;gba-1;gba-1;gba-1;cyp-33C9;cyp-33C9;cyp-33C9;ech-9;ech-9;ech-9;ifb-2;ifb-2;ifb-2;F21A3.11;F21A3.11;F21A3.11;cyp-37B1;cyp-37B1;cyp-37B1;clec-62;clec-62;clec-62;clec-63;clec-63;clec-63;clec-65;clec-65;clec-65;K06G5.1;K06G5.1;K06G5.1;lact-3;lact-3;lact-3;ifc-2;ifc-2;ifc-2;R10E8.8;R10E8.8;R10E8.8;T02C5.1;T02C5.1;T02C5.1;clec-173;clec-173;clec-173;W02D7.8;W02D7.8;W02D7.8;Y82E9BR.21;Y82E9BR.21;Y82E9BR.21;clec-186;clec-186;clec-186	https://www.tandfonline.com/doi/full/10.1080/15548627.2016.1256933?scroll=top&needAccess=true
Mutants	Down by Bacillus thuringiensis pore forming toxin Cry5B and hlh-30-dependent	60	233	1617	30409	3.11E-24	9.79E-21	1.02E-22	lys-8;lys-8;lys-8;hpo-15;hpo-15;hpo-15;gba-1;gba-1;gba-1;cyp-33C9;cyp-33C9;cyp-33C9;ech-9;ech-9;ech-9;ifb-2;ifb-2;ifb-2;F21A3.11;F21A3.11;F21A3.11;cyp-37B1;cyp-37B1;cyp-37B1;clec-62;clec-62;clec-62;clec-63;clec-63;clec-63;clec-65;clec-65;clec-65;K06G5.1;K06G5.1;K06G5.1;lact-3;lact-3;lact-3;ifc-2;ifc-2;ifc-2;R10E8.8;R10E8.8;R10E8.8;T02C5.1;T02C5.1;T02C5.1;clec-173;clec-173;clec-173;W02D7.8;W02D7.8;W02D7.8;Y82E9BR.21;Y82E9BR.21;Y82E9BR.21;clec-186;clec-186;clec-186	https://www.tandfonline.com/doi/full/10.1080/15548627.2016.1256933?scroll=top&needAccess=true
TF Targets	Down by Bacillus thuringiensis pore forming toxin Cry5B and hlh-30-dependent	60	233	1617	30409	3.11E-24	9.79E-21	1.02E-22	lys-8;lys-8;lys-8;hpo-15;hpo-15;hpo-15;gba-1;gba-1;gba-1;cyp-33C9;cyp-33C9;cyp-33C9;ech-9;ech-9;ech-9;ifb-2;ifb-2;ifb-2;F21A3.11;F21A3.11;F21A3.11;cyp-37B1;cyp-37B1;cyp-37B1;clec-62;clec-62;clec-62;clec-63;clec-63;clec-63;clec-65;clec-65;clec-65;K06G5.1;K06G5.1;K06G5.1;lact-3;lact-3;lact-3;ifc-2;ifc-2;ifc-2;R10E8.8;R10E8.8;R10E8.8;T02C5.1;T02C5.1;T02C5.1;clec-173;clec-173;clec-173;W02D7.8;W02D7.8;W02D7.8;Y82E9BR.21;Y82E9BR.21;Y82E9BR.21;clec-186;clec-186;clec-186	https://www.tandfonline.com/doi/full/10.1080/15548627.2016.1256933?scroll=top&needAccess=true
Mutants	down by daf-2;rsks-1 mutant	53	233	1234	30409	4.27E-24	1.34E-20	1.39E-22	C03B1.14;C06B8.2;C12D12.1;lys-8;C17H12.6;oac-5;dod-21;C32H11.4;gba-1;D2007.1;ugt-43;ech-9;fbxa-18;ifb-2;spp-18;F31F7.1;clec-66;dct-17;F40F4.6;F46G10.4;dod-23;F49F1.6;F54D5.4;lipl-1;F55G1.15;F55G11.2;slcf-1;K02A11.4;K08D8.5;dod-17;clec-265;ifc-2;T01D3.6;fbxa-55;clec-173;W04B5.3;Y102A11A.1;clec-35;fbxa-74;lys-1;lys-2;dmsr-2;comt-2;Y34B4A.6;Y40C7B.4;Y48A6B.7;clec-84;clec-82;lec-6;Y55F3BR.11;Y82E9BL.18;ZK1320.3;ZK418.6	http://www.ncbi.nlm.nih.gov/pubmed/24332851
Microbes	UP by P. aeruginosa (Bond)	29	233	256	30409	4.63E-24	1.46E-20	1.49E-22	B0507.3;C17H12.6;hpo-15;dod-21;C32H11.4;C32H11.9;clec-45;clec-46;fbxa-88;F13H8.1;srj-29;clec-66;btb-9;F49F1.6;F49F1.7;lipl-1;F55G11.2;F55G11.7;K08D8.5;dod-17;R03G8.3;fbxa-54;ugt-54;comt-2;Y41D4B.17;Y52E8A.3;clec-85;Y82E9BR.5;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/25474640
Microbes	UP by P. aeruginosa PA14 (Head)	23	233	123	30409	6.05E-24	1.90E-20	1.92E-22	C17H12.6;C32H11.4;C50F4.1;ech-9;clec-45;clec-66;dct-17;F49F1.6;F49F1.7;F55G11.2;F55G11.8;H20E11.3;K08D8.5;K09C4.1;dod-17;clec-265;R03G8.3;fbxa-74;comt-2;Y40D12A.2;Y41D4B.17;Y52E8A.3;clec-143	https://www.ncbi.nlm.nih.gov/pubmed/27600703
Mutants	down by aak-2 overexpressed and daf-2 mutant	45	233	847	30409	6.24E-24	1.97E-20	1.97E-22	C12D12.1;C13C4.6;lys-8;C17H12.6;hpo-15;dod-21;C32H11.9;D2007.1;ugt-43;ech-9;fbxa-18;F14H3.12;F19C7.1;srj-29;clec-62;clec-65;F40F4.6;btb-9;dod-23;F49F1.7;F54D5.4;F55G11.2;ora-1;vit-3;vit-4;slcf-1;H34I24.2;K06G5.1;K08D8.5;K09C4.1;dod-17;K11E4.2;lact-3;ifc-2;R03G8.3;T01D3.6;T20F7.3;clec-173;Y110A2AL.3;Y40C5A.1;Y40C7B.4;Y40D12A.2;ZK1320.3;ZK418.6;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Microbes	Up in npr-1 by Bacillus thuringiensis MYBt247 infection 12h	27	233	214	30409	1.34E-23	4.23E-20	4.19E-22	oac-5;ech-9;clec-45;fbxa-88;clec-64;fbxa-4;F55G11.8;fbxa-190;K08D8.5;dod-17;clec-265;R03G8.3;T01D3.6;fbxa-135;Y102A11A.1;Y22D7AR.7;srd-64;fbxa-74;lys-1;lys-2;fbxa-89;linc-40;Y94H6A.2;Y9C9A.8;fbxa-31;clec-143;clec-186	https://pubmed.ncbi.nlm.nih.gov/27066825/
Microbes	Down by elt-2(RNAi) on B. thuringiensis Bt679 vs empty vector on Bt407 6h	33	233	389	30409	1.67E-23	5.27E-20	5.17E-22	C17H12.6;C32H11.4;gba-1;D1054.18;F01D5.1;ech-9;F14H3.12;F21A3.11;spp-18;cyp-37B1;btb-9;F54D5.4;lipl-1;nhr-193;vit-3;vit-4;H20E11.3;K08D8.5;K09C4.1;nhr-99;lipl-3;T01D3.6;T23F4.3;clec-173;W02D7.8;lys-1;comt-2;Y40C5A.1;Y48A6B.7;clec-85;Y55F3BR.11;ZK1320.3;clec-186	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Mutants;DAF/Insulin/food	Down gld-1(RNAi) vs fasting	30	233	300	30409	2.38E-23	7.49E-20	7.20E-22	F54D5.4;F54D5.4;F54D5.4;F56D6.8;F56D6.8;F56D6.8;vit-3;vit-3;vit-3;vit-4;vit-4;vit-4;K08D8.5;K08D8.5;K08D8.5;lys-2;lys-2;lys-2;Y34B4A.6;Y34B4A.6;Y34B4A.6;clec-85;clec-85;clec-85;lec-6;lec-6;lec-6;clec-186;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/26759963/
DAF/Insulin/food	Down gld-1(RNAi) vs fasting	30	233	300	30409	2.38E-23	7.49E-20	7.20E-22	F54D5.4;F54D5.4;F54D5.4;F56D6.8;F56D6.8;F56D6.8;vit-3;vit-3;vit-3;vit-4;vit-4;vit-4;K08D8.5;K08D8.5;K08D8.5;lys-2;lys-2;lys-2;Y34B4A.6;Y34B4A.6;Y34B4A.6;clec-85;clec-85;clec-85;lec-6;lec-6;lec-6;clec-186;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/26759963/
