Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
DAF/Insulin/food	down by starved (Mueller)	83	143	1495	30409	5.41E-69	1.70E-65	4.16E-67	C01F1.5;mlt-10;dhs-16;ugt-26;C14A4.9;C14F11.6;C31C9.2;dpy-8;osr-1;C34F6.1;C38C6.3;sym-1;ptr-4;C49F8.3;C50D2.1;D1054.9;dpy-3;F01G10.9;spp-13;mlt-9;F09F9.2;col-128;atf-8;F18C5.5;F22F4.1;sqt-3;pqn-32;clec-180;F33D4.6;tatn-1;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;F57H12.6;F58E6.13;lips-9;cri-3;H03E18.1;glf-1;H42K12.3;dao-2;R07E3.6;R08E5.3;R11G11.6;R57.2;grl-7;T03G6.1;nas-15;qua-1;T11B7.2;dpy-2;dpy-10;dpy-9;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y64H9A.2;Y75B7AR.1;grl-15;ZC123.1;nstp-3;cuti-1;ZC434.3;ZK1025.3;bah-1;wrt-1;wrt-10;ZK154.1;wrt-6;bus-17;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	UP by aak-2 overexpressed	63	143	561	30409	5.58E-69	1.76E-65	4.18E-67	dhs-16;C14A4.9;C14F11.6;dpy-8;C34F6.1;sym-1;ptr-4;C49F8.3;dpy-3;mlt-9;F09F9.2;atf-8;F18C5.5;F22F4.1;sqt-3;pqn-32;clec-180;F33D4.6;dpy-7;noah-2;F56D2.3;abu-13;F57H12.6;F58E6.13;bli-2;H03E18.1;glf-1;H42K12.3;K01A2.4;ins-35;dao-2;R07E3.6;R11G11.6;R57.2;grl-7;T03G6.1;qua-1;T11B7.2;dpy-2;dpy-10;dpy-9;bus-8;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y64H9A.2;Y75B7AR.1;grl-15;cuti-1;ZC434.3;ZK1025.3;wrt-1;wrt-10;ZK154.1;wrt-6;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Microbes	Down by Clostridium butyricum CBM588	62	143	560	30409	2.24E-67	7.07E-64	1.64E-65	C14A4.9;C14A4.9;C14F11.6;C14F11.6;C38C6.3;C38C6.3;ptr-4;ptr-4;dpy-3;dpy-3;F09F9.2;F09F9.2;F18C5.5;F18C5.5;sqt-3;sqt-3;dpy-7;dpy-7;noah-2;noah-2;F56D3.1;F56D3.1;F57H12.6;F57H12.6;glf-1;glf-1;H42K12.3;H42K12.3;R07E3.6;R07E3.6;grl-7;grl-7;T03G6.1;T03G6.1;dpy-2;dpy-2;bus-8;bus-8;mlt-11;mlt-11;lpr-6;lpr-6;lpr-5;lpr-5;lpr-3;lpr-3;Y102A11A.5;Y102A11A.5;Y11D7A.5;Y11D7A.5;clec-72;clec-72;grl-15;grl-15;hhat-1;hhat-1;nstp-3;nstp-3;wrt-10;wrt-10;lon-3;lon-3	https://pubmed.ncbi.nlm.nih.gov/30563064/
DAF/Insulin/food	UP by daf-16 mutant (Delaney)	79	143	1347	30409	7.87E-67	2.48E-63	5.63E-65	mlt-10;C14A4.9;dpy-8;osr-1;C34F6.1;C38C6.3;C49F8.3;C50D2.1;D1054.9;E04D5.4;dpy-3;F01G10.9;spp-13;mlt-9;cpt-5;F09F9.2;ugt-37;atf-8;F18C5.5;F22F4.1;sqt-3;pqn-32;F30A10.2;F33D4.6;tatn-1;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;F57G8.5;lips-9;H03E18.1;glf-1;H42K12.3;K05F6.10;pgp-1;dao-2;R07E3.6;R11G11.6;grl-7;T03G6.1;nas-15;qua-1;T11B7.2;dpy-2;dpy-10;dpy-9;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;W09G12.10;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;nspe-1;Y43D4A.5;Y47H9C.1;Y64H9A.2;Y75B7AR.1;grl-15;hhat-1;ZC123.1;nstp-3;ZC434.3;ZK1025.3;bah-1;wrt-1;wrt-10;ZK154.1;wrt-6;lon-3	https://www.ncbi.nlm.nih.gov/pubmed/28209779
Mutants	down by daf-12 mutant	47	143	195	30409	1.94E-66	6.12E-63	1.36E-64	C14F11.6;dpy-8;C34F6.1;C38C6.3;sym-1;ptr-4;D1054.9;dpy-3;spp-13;mlt-9;F09F9.2;col-128;F22F4.1;pqn-32;clec-180;F33D4.6;dpy-7;F49E10.2;noah-2;abu-13;F57H12.6;F58E6.13;lips-9;bli-2;H03E18.1;H42K12.3;dao-2;R07E3.6;R57.2;grl-7;T03G6.1;qua-1;dpy-10;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.9;Y37A1B.7;Y75B7AR.1;grl-15;hhat-1;cuti-1;ZK1025.3;wrt-10;ZK154.1	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE41661
Microbes	UP infected by PA14 octr-1 mutant vs. N2	72	143	1019	30409	1.34E-65	4.23E-62	9.20E-64	mlt-10;ugt-26;C14A4.9;C14F11.6;C31C9.2;dpy-8;C38C6.3;sym-1;ptr-4;C49F8.3;C50D2.1;dpy-3;F01G10.9;spp-13;mlt-9;F09F9.2;atf-8;F18C5.5;F21A3.2;F22F4.1;sqt-3;pqn-32;clec-180;F33D4.6;noah-2;F56D3.1;abu-13;F57H12.6;F58E6.13;lips-9;bli-2;H03E18.1;glf-1;H42K12.3;ins-35;K05F1.10;dao-2;R07E3.6;R57.2;grl-7;T03G6.1;qua-1;dpy-10;dpy-9;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;clec-72;Y64H9A.2;Y75B7AR.1;grl-15;ZC123.1;ZC204.12;nstp-3;cuti-1;ZK1025.3;bah-1;wrt-1;wrt-10;ZK154.1;wrt-6;bus-17;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/21474712
Microbes	Down in clec-4(ok2050) 6h on non-pathogenic B. thuringiensis 407	51	143	285	30409	2.27E-65	7.15E-62	1.52E-63	mlt-10;dpy-8;C34F6.1;sym-1;ptr-4;C50D2.1;D1054.9;dpy-3;mlt-9;F22F4.1;sqt-3;pqn-32;clec-180;F33D4.6;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;bli-2;H03E18.1;glf-1;H42K12.3;dao-2;R07E3.6;grl-7;nas-15;qua-1;dpy-2;dpy-10;bus-8;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.9;Y43D4A.5;Y75B7AR.1;grl-15;hhat-1;ZC123.1;cuti-1;ZC434.3;ZK1025.3;bah-1;wrt-10;wrt-6;lon-3	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1009454
Mutants	UP by ced-4(n1162) mutant	57	143	463	30409	4.46E-64	1.40E-60	2.92E-62	C14A4.9;C14F11.6;C31C9.2;dpy-8;sym-1;ptr-4;C49F8.3;dpy-3;spp-13;mlt-9;F09F9.2;F22F4.1;sqt-3;pqn-32;clec-180;F33D4.6;grl-27;F49E12.9;noah-2;F56D3.1;abu-13;F57G8.5;F57H12.6;F58E6.13;lips-9;bli-2;H03E18.1;glf-1;H42K12.3;pgp-1;dao-2;grl-7;T03G6.1;qua-1;T11B7.2;dpy-10;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y64H9A.2;Y75B7AR.1;grl-15;ZK1025.3;bah-1;wrt-1;wrt-10;ZK154.1;wrt-6;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/24813612
Mutants	UP by daf-12 mutant (Delaney)	71	143	1068	30409	1.07E-62	3.39E-59	6.91E-61	mlt-10;C14A4.9;dpy-8;osr-1;C34F6.1;C38C6.3;C49F8.3;C50D2.1;D1054.9;dpy-3;F01G10.9;spp-13;mlt-9;F09F9.2;atf-8;F18C5.5;F22F4.1;sqt-3;pqn-32;F30A10.2;F33D4.6;tatn-1;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;lips-9;H03E18.1;glf-1;H42K12.3;dao-2;R07E3.6;R11G11.6;grl-7;T03G6.1;nas-15;qua-1;T11B7.2;dpy-2;dpy-10;dpy-9;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;W09G12.10;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y43D4A.5;Y64H9A.2;Y75B7AR.1;grl-15;hhat-1;ZC123.1;nstp-3;ZC434.3;ZK1025.3;bah-1;wrt-1;wrt-10;ZK154.1;wrt-6;lon-3	https://www.ncbi.nlm.nih.gov/pubmed/28209779
Chemicals/stress	UP by 1-methylnicotinamide (MNA)	63	143	711	30409	1.92E-62	6.04E-59	1.21E-60	C01F1.5;mlt-10;gpx-3;C14A4.9;C31C9.2;dpy-8;osr-1;C34F6.1;cyp-25A2;C38C6.3;cyp-33C2;C49F8.3;C50D2.1;D1054.9;mlt-9;cpt-5;F09F9.2;ugt-37;col-128;F22F4.1;pqn-32;F30A10.2;clec-180;F33D4.6;F49E10.2;F49E12.9;F56D2.3;F56D3.1;abu-13;F57H12.6;lips-9;bli-2;H03E18.1;glf-1;H42K12.3;R07E3.6;R11G11.6;R57.2;grl-7;nas-15;qua-1;dpy-9;bus-8;T26C5.2;lpr-5;lpr-4;W09G12.10;Y102A11A.5;Y11D7A.5;Y11D7A.9;clec-72;Y47H9C.1;Y64H9A.2;Y75B7AR.1;grl-15;ZC123.1;ZC434.3;ZK1025.3;bah-1;wrt-1;wrt-6;dhs-26;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/24077178
Development/Dauer/Aging;Mutants;Epigenetics	Down in F3 set-9;set-26	96	143	2901	30409	8.30E-62	2.61E-58	4.93E-60	C01G10.6;C01G10.6;C01G10.6;gpx-3;gpx-3;gpx-3;dpy-8;dpy-8;dpy-8;C34F6.1;C34F6.1;C34F6.1;cyp-25A2;cyp-25A2;cyp-25A2;sym-1;sym-1;sym-1;dpy-3;dpy-3;dpy-3;F01G10.9;F01G10.9;F01G10.9;col-128;col-128;col-128;atf-8;atf-8;atf-8;F17A9.4;F17A9.4;F17A9.4;tatn-1;tatn-1;tatn-1;dpy-7;dpy-7;dpy-7;noah-2;noah-2;noah-2;F57H12.6;F57H12.6;F57H12.6;cct-4;cct-4;cct-4;pgp-1;pgp-1;pgp-1;dao-2;dao-2;dao-2;R07E3.6;R07E3.6;R07E3.6;R57.2;R57.2;R57.2;dpy-2;dpy-2;dpy-2;dpy-10;dpy-10;dpy-10;dpy-9;dpy-9;dpy-9;mlt-11;mlt-11;mlt-11;lpr-6;lpr-6;lpr-6;lpr-5;lpr-5;lpr-5;lpr-4;lpr-4;lpr-4;lpr-3;lpr-3;lpr-3;rhy-1;rhy-1;rhy-1;Y102A11A.5;Y102A11A.5;Y102A11A.5;cuti-1;cuti-1;cuti-1;wrt-10;wrt-10;wrt-10	https://pubmed.ncbi.nlm.nih.gov/29714684/
Mutants	Down in F3 set-9;set-26	96	143	2901	30409	8.30E-62	2.61E-58	4.93E-60	C01G10.6;C01G10.6;C01G10.6;gpx-3;gpx-3;gpx-3;dpy-8;dpy-8;dpy-8;C34F6.1;C34F6.1;C34F6.1;cyp-25A2;cyp-25A2;cyp-25A2;sym-1;sym-1;sym-1;dpy-3;dpy-3;dpy-3;F01G10.9;F01G10.9;F01G10.9;col-128;col-128;col-128;atf-8;atf-8;atf-8;F17A9.4;F17A9.4;F17A9.4;tatn-1;tatn-1;tatn-1;dpy-7;dpy-7;dpy-7;noah-2;noah-2;noah-2;F57H12.6;F57H12.6;F57H12.6;cct-4;cct-4;cct-4;pgp-1;pgp-1;pgp-1;dao-2;dao-2;dao-2;R07E3.6;R07E3.6;R07E3.6;R57.2;R57.2;R57.2;dpy-2;dpy-2;dpy-2;dpy-10;dpy-10;dpy-10;dpy-9;dpy-9;dpy-9;mlt-11;mlt-11;mlt-11;lpr-6;lpr-6;lpr-6;lpr-5;lpr-5;lpr-5;lpr-4;lpr-4;lpr-4;lpr-3;lpr-3;lpr-3;rhy-1;rhy-1;rhy-1;Y102A11A.5;Y102A11A.5;Y102A11A.5;cuti-1;cuti-1;cuti-1;wrt-10;wrt-10;wrt-10	https://pubmed.ncbi.nlm.nih.gov/29714684/
Epigenetics	Down in F3 set-9;set-26	96	143	2901	30409	8.30E-62	2.61E-58	4.93E-60	C01G10.6;C01G10.6;C01G10.6;gpx-3;gpx-3;gpx-3;dpy-8;dpy-8;dpy-8;C34F6.1;C34F6.1;C34F6.1;cyp-25A2;cyp-25A2;cyp-25A2;sym-1;sym-1;sym-1;dpy-3;dpy-3;dpy-3;F01G10.9;F01G10.9;F01G10.9;col-128;col-128;col-128;atf-8;atf-8;atf-8;F17A9.4;F17A9.4;F17A9.4;tatn-1;tatn-1;tatn-1;dpy-7;dpy-7;dpy-7;noah-2;noah-2;noah-2;F57H12.6;F57H12.6;F57H12.6;cct-4;cct-4;cct-4;pgp-1;pgp-1;pgp-1;dao-2;dao-2;dao-2;R07E3.6;R07E3.6;R07E3.6;R57.2;R57.2;R57.2;dpy-2;dpy-2;dpy-2;dpy-10;dpy-10;dpy-10;dpy-9;dpy-9;dpy-9;mlt-11;mlt-11;mlt-11;lpr-6;lpr-6;lpr-6;lpr-5;lpr-5;lpr-5;lpr-4;lpr-4;lpr-4;lpr-3;lpr-3;lpr-3;rhy-1;rhy-1;rhy-1;Y102A11A.5;Y102A11A.5;Y102A11A.5;cuti-1;cuti-1;cuti-1;wrt-10;wrt-10;wrt-10	https://pubmed.ncbi.nlm.nih.gov/29714684/
Mutants	UP miR-243 mutant	82	143	1770	30409	1.00E-61	3.16E-58	5.86E-60	C01F1.5;mlt-10;dhs-16;ugt-26;C14A4.9;C14F11.6;C31C9.2;dpy-8;osr-1;C34F6.1;C38C6.3;sym-1;ptr-4;C49F8.3;C50D2.1;D1054.9;dpy-3;spp-13;mlt-9;F09F9.2;col-128;atf-8;F17A9.4;F18C5.5;F22F4.1;sqt-3;pqn-32;clec-180;F33D4.6;grl-27;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;F57H12.6;lips-9;bli-2;clec-229;H03E18.1;glf-1;H42K12.3;pgp-1;dao-2;R07E3.6;R11G11.6;R57.2;grl-7;T03G6.1;nas-15;qua-1;dpy-2;dpy-10;dpy-9;bus-8;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y43D4A.5;Y64H9A.2;Y75B7AR.1;grl-15;hhat-1;ZC123.1;ZC204.12;nstp-3;cuti-1;ZC434.3;wrt-1;wrt-10;ZK154.1;wrt-6;bus-17;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/20386745
Development/Dauer/Aging	expression oscillatory during larval development	93	143	2656	30409	2.11E-61	6.65E-58	1.21E-59	C01F1.5;C01G10.6;mlt-10;dhs-16;ugt-26;gpx-3;C14A4.9;C14F11.6;C31C9.2;dpy-8;osr-1;C34F6.1;cyp-25A2;C38C6.3;sym-1;ptr-4;C49F8.3;C50D2.1;D1054.9;dpy-3;F01G10.9;spp-13;mlt-9;cpt-5;F09F9.2;col-128;atf-8;F18C5.5;F21A3.2;F22F4.1;sqt-3;pqn-32;F30A10.2;clec-180;F33D4.6;nspb-4;F41G3.21;F43C1.5;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;F57H12.6;lips-9;clec-229;H03E18.1;glf-1;H42K12.3;K01A2.4;ins-35;dao-2;R07E3.6;R11G11.6;R57.2;grl-7;T03G6.1;nas-15;qua-1;T11B7.2;dpy-2;dpy-10;dpy-9;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;W09G12.10;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y43D4A.5;Y47D7A.12;Y64H9A.2;Y75B7AR.1;grl-15;hhat-1;ZC123.1;nstp-3;cuti-1;ZC434.3;ZK1025.3;wrt-1;wrt-10;ZK154.1;wrt-6;bus-17;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/24440504
Mutants	UP by aak-2 overexpressed and daf-2:rsks-1 mutant	69	143	1023	30409	4.37E-61	1.38E-57	2.46E-59	gpx-3;C14A4.9;C14F11.6;dpy-8;C34F6.1;sym-1;ptr-4;cyp-33C2;C49F8.3;dpy-3;F01G10.9;F07C3.9;spp-13;mlt-9;F09F9.2;atf-8;F18C5.5;F22F4.1;sqt-3;clec-180;F33D4.6;hsp-12.3;dpy-7;noah-2;F56D2.3;abu-13;F57H12.6;bli-2;H03E18.1;glf-1;H42K12.3;K01A2.4;ins-35;dao-2;R07E3.6;R08E5.3;R57.2;grl-7;T03G6.1;qua-1;T11B7.2;dpy-2;dpy-10;dpy-9;bus-8;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;clec-72;Y64H9A.2;Y75B7AR.1;grl-15;ZC204.12;cuti-1;ZC434.3;ZK1025.3;bah-1;wrt-1;wrt-10;ZK154.1;wrt-6;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Mutants	down by lin-45 mutant (Burton)	73	143	1274	30409	3.83E-60	1.21E-56	2.12E-58	C01F1.5;mlt-10;dhs-16;C14A4.9;C14F11.6;osr-1;C34F6.1;C38C6.3;ptr-4;C49F8.3;C50D2.1;D1054.9;dpy-3;spp-13;mlt-9;F09F9.2;atf-8;F18C5.5;F22F4.1;sqt-3;pqn-32;F30A10.2;clec-180;F33D4.6;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;F58E6.13;lips-9;clec-229;H03E18.1;glf-1;H42K12.3;dao-2;R07E3.6;R08E5.3;R57.2;grl-7;T03G6.1;nas-15;qua-1;dpy-2;dpy-10;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;W09G12.10;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y64H9A.2;Y75B7AR.1;grl-15;hhat-1;ZC123.1;nstp-3;cuti-1;ZC434.3;wrt-1;wrt-10;ZK154.1;wrt-6;bus-17;lon-3	https://www.ncbi.nlm.nih.gov/pubmed/28166192
Mutants	UP by crtc-1 mutant	57	143	542	30409	4.07E-60	1.28E-56	2.21E-58	mlt-10;C14A4.9;C14F11.6;dpy-8;C34F6.1;C38C6.3;sym-1;ptr-4;C50D2.1;D1054.9;dpy-3;spp-13;mlt-9;F09F9.2;F22F4.1;pqn-32;clec-180;F33D4.6;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;F57H12.6;F58E6.13;bli-2;H03E18.1;glf-1;H42K12.3;dao-2;R07E3.6;grl-7;T03G6.1;qua-1;dpy-2;dpy-10;dpy-9;bus-8;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y43D4A.5;grl-15;hhat-1;ZC123.1;ZC434.3;ZK1025.3;wrt-1;wrt-10;ZK154.1;wrt-6	http://www.ncbi.nlm.nih.gov/pubmed/25723162
Mutants	Down in lin-45 mutant embryos	73	143	1276	30409	4.28E-60	1.35E-56	2.29E-58	C01F1.5;mlt-10;dhs-16;C14A4.9;C14F11.6;osr-1;C34F6.1;C38C6.3;ptr-4;C49F8.3;C50D2.1;D1054.9;dpy-3;spp-13;mlt-9;F09F9.2;atf-8;F18C5.5;F22F4.1;sqt-3;pqn-32;F30A10.2;clec-180;F33D4.6;dpy-7;F49E10.2;noah-2;F56D2.3;F56D3.1;abu-13;F58E6.13;lips-9;clec-229;H03E18.1;glf-1;H42K12.3;dao-2;R07E3.6;R08E5.3;R57.2;grl-7;T03G6.1;nas-15;qua-1;dpy-2;dpy-10;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;W09G12.10;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y64H9A.2;Y75B7AR.1;grl-15;hhat-1;ZC123.1;nstp-3;cuti-1;ZC434.3;wrt-1;wrt-10;ZK154.1;wrt-6;bus-17;lon-3	https://www.nature.com/articles/ncb3470
Mutants	UP by aak-2 overexpressed and daf-2 mutant	60	143	663	30409	1.10E-59	3.48E-56	5.80E-58	C14A4.9;C14F11.6;dpy-8;C34F6.1;sym-1;ptr-4;C49F8.3;dpy-3;spp-13;mlt-9;F09F9.2;atf-8;F18C5.5;F22F4.1;sqt-3;pqn-32;clec-180;F33D4.6;dpy-7;noah-2;F56D2.3;abu-13;F58E6.13;bli-2;H03E18.1;glf-1;H42K12.3;K01A2.4;ins-35;dao-2;R11G11.6;R57.2;grl-7;T03G6.1;qua-1;T11B7.2;dpy-2;dpy-10;dpy-9;bus-8;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y64H9A.2;Y75B7AR.1;grl-15;ZC434.3;ZK1025.3;wrt-1;wrt-10;ZK154.1;wrt-6;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Mutants	down by ife-1 mutant polysome	66	143	948	30409	6.05E-59	1.90E-55	3.12E-57	C01G10.6;mlt-10;gpx-3;C14A4.9;C14F11.6;C31C9.2;dpy-8;C38C6.3;sym-1;C49F8.3;dpy-3;spp-13;mlt-9;F09F9.2;col-128;atf-8;F22F4.1;pqn-32;F33D4.6;nspb-4;dpy-7;mxl-3;noah-2;F56D3.1;abu-13;F57H12.6;F58E6.13;bli-2;glf-1;H42K12.3;K01A2.4;ins-35;K05F1.10;dao-2;R07E3.6;R08E5.3;R11G11.6;R57.2;grl-7;T03G6.1;nas-15;qua-1;dpy-9;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;clec-72;Y64H9A.2;Y75B7AR.1;grl-15;ZC204.12;cuti-1;ZC434.3;wrt-1;wrt-10;ZK154.1;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/26542024
Mutants;Epigenetics	Down in F4 hrde-1	64	143	882	30409	4.74E-58	1.49E-54	2.37E-56	C14F11.6;C14F11.6;C31C9.2;C31C9.2;ptr-4;ptr-4;C49F8.3;C49F8.3;mlt-9;mlt-9;F09F9.2;F09F9.2;atf-8;atf-8;F18C5.5;F18C5.5;F22F4.1;F22F4.1;sqt-3;sqt-3;aqp-1;aqp-1;clec-180;clec-180;hsp-12.3;hsp-12.3;tatn-1;tatn-1;dpy-7;dpy-7;gyg-1;gyg-1;F56D3.1;F56D3.1;F58E6.13;F58E6.13;glf-1;glf-1;H42K12.3;H42K12.3;dao-2;dao-2;T03G6.1;T03G6.1;dpy-2;dpy-2;dpy-10;dpy-10;T26C5.2;T26C5.2;lpr-6;lpr-6;lpr-5;lpr-5;lpr-4;lpr-4;lpr-3;lpr-3;grl-15;grl-15;wrt-1;wrt-1;wrt-10;wrt-10	https://pubmed.ncbi.nlm.nih.gov/28535375/
Epigenetics	Down in F4 hrde-1	64	143	882	30409	4.74E-58	1.49E-54	2.37E-56	C14F11.6;C14F11.6;C31C9.2;C31C9.2;ptr-4;ptr-4;C49F8.3;C49F8.3;mlt-9;mlt-9;F09F9.2;F09F9.2;atf-8;atf-8;F18C5.5;F18C5.5;F22F4.1;F22F4.1;sqt-3;sqt-3;aqp-1;aqp-1;clec-180;clec-180;hsp-12.3;hsp-12.3;tatn-1;tatn-1;dpy-7;dpy-7;gyg-1;gyg-1;F56D3.1;F56D3.1;F58E6.13;F58E6.13;glf-1;glf-1;H42K12.3;H42K12.3;dao-2;dao-2;T03G6.1;T03G6.1;dpy-2;dpy-2;dpy-10;dpy-10;T26C5.2;T26C5.2;lpr-6;lpr-6;lpr-5;lpr-5;lpr-4;lpr-4;lpr-3;lpr-3;grl-15;grl-15;wrt-1;wrt-1;wrt-10;wrt-10	https://pubmed.ncbi.nlm.nih.gov/28535375/
Mutants	UP by gas-1 mutant, L1 (McCormack)	69	143	1145	30409	8.74E-58	2.75E-54	4.30E-56	dhs-16;C14A4.9;C14F11.6;osr-1;C38C6.3;sym-1;ptr-4;C49F8.3;C50D2.1;dpy-3;F07C3.9;spp-13;mlt-9;F09F9.2;atf-8;F17A9.4;F18C5.5;F22F4.1;sqt-3;pqn-32;aqp-1;clec-180;F33D4.6;dpy-7;noah-2;gyg-1;F56D2.3;F56D3.1;abu-13;F58E6.13;H03E18.1;glf-1;H42K12.3;K01A2.4;K05F1.10;dao-2;R07E3.6;R57.2;grl-7;T03G6.1;qua-1;dpy-2;dpy-10;bus-8;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;pck-1;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;nspe-1;clec-72;Y64H9A.2;grl-15;ZC123.1;ZC204.12;nstp-3;cuti-1;ZK1025.3;wrt-1;wrt-10;ZK154.1;wrt-6;bus-17	http://www.ncbi.nlm.nih.gov/pubmed/25744875
Mutants	UP by aak-2 overexpressed and rsks-1 mutant	64	143	906	30409	2.56E-57	8.08E-54	1.24E-55	dhs-16;C14A4.9;C14F11.6;dpy-8;C34F6.1;sym-1;ptr-4;C49F8.3;dpy-3;F01G10.9;F07C3.9;spp-13;mlt-9;F09F9.2;atf-8;F22F4.1;sqt-3;pqn-32;clec-180;F33D4.6;dpy-7;F49E12.9;noah-2;F56D2.3;abu-13;F57H12.6;bli-2;H03E18.1;glf-1;H42K12.3;K01A2.4;ins-35;dao-2;R07E3.6;R57.2;grl-7;T03G6.1;qua-1;T11B7.2;dpy-2;dpy-10;dpy-9;bus-8;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;Y64H9A.2;Y75B7AR.1;grl-15;cuti-1;ZK1025.3;bah-1;wrt-1;wrt-10;wrt-6;dhs-26;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Mutants	Down tdp-1 mutant	85	143	2271	30409	5.66E-57	1.78E-53	2.70E-55	C01G10.6;mlt-10;gpx-3;C14A4.9;C14F11.6;C31C9.2;dpy-8;osr-1;C34F6.1;C38C6.3;sym-1;ptr-4;C49F8.3;C50D2.1;dpy-3;F01G10.9;spp-13;mlt-9;cpt-5;F09F9.2;col-128;atf-8;F18C5.5;F22F4.1;sqt-3;hsp-1;pqn-32;clec-180;F33D4.6;tatn-1;dpy-7;mxl-3;F49E10.2;F49E12.9;noah-2;F56D3.1;abu-13;F57H12.6;F58E6.13;lips-9;cri-3;bli-2;H03E18.1;glf-1;H42K12.3;cct-4;ins-35;dao-2;R57.2;grl-7;T03G6.1;qua-1;dpy-2;dpy-10;dpy-9;bus-8;T23F6.1;T26C5.2;mlt-11;lpr-6;lpr-5;lpr-4;lpr-3;pck-1;ret-1;Y102A11A.5;Y11D7A.5;Y11D7A.9;Y37A1B.7;clec-72;Y64H9A.2;Y75B7AR.1;grl-15;ZC123.1;nstp-3;cuti-1;ZC434.3;ZK1025.3;bah-1;wrt-1;wrt-10;ZK154.1;wrt-6;dhs-26;lon-3	http://www.ncbi.nlm.nih.gov/pubmed/22232551
