Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Microbes	Up by elt-2(RNAi) on B. thuringiensis Bt247 vs empty vector on Bt407 12h	32	318	324	31146	5.70E-21	1.70E-17	1.50E-19	Y41C4A.11;B0205.13;C06B3.7;F57G8.7;R09E10.13;F48C1.9;Y2H9A.6;fipr-24;Y73C8B.5;F48E3.2;Y38H6C.24;F28F5.4;B0284.2;Y75B8A.28;cyp-13A5;T19C9.8;ptr-22;C17H1.5;irg-2;B0403.3;K09D9.1;haf-7;C49G7.10;C08E3.13;Y102A11A.9;T23F11.6;C49G7.7;D2063.1;C25F9.16;B0284.1;R05H10.1;oac-31	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Mutants	Up in wt vs elt-2(-);elt-7(-) larvae	76	318	2210	31146	1.10E-20	3.30E-17	2.90E-19	Y41C4A.11;Y41C4A.11;fipr-22;fipr-22;B0205.13;B0205.13;C46G7.5;C46G7.5;C10G11.7;C10G11.7;C06B8.7;C06B8.7;ttr-6;ttr-6;F17C11.11;F17C11.11;Y46H3C.6;Y46H3C.6;T24B8.4;T24B8.4;pcs-1;pcs-1;acs-16;acs-16;cpg-8;cpg-8;T07A5.7;T07A5.7;F48E3.8;F48E3.8;srr-2;srr-2;efhd-1;efhd-1;ZK105.1;ZK105.1;W03G1.5;W03G1.5;vhp-1;vhp-1;cyp-13A5;cyp-13A5;pvf-1;pvf-1;T19C9.8;T19C9.8;Y58A7A.3;Y58A7A.3;C25E10.10;C25E10.10;irg-2;irg-2;K09D9.1;K09D9.1;haf-7;haf-7;F19B10.13;F19B10.13;C23H4.6;C23H4.6;C49G7.10;C49G7.10;C08E3.13;C08E3.13;W08A12.2;W08A12.2;C49G7.7;C49G7.7;D2063.1;D2063.1;C28G1.2;C28G1.2;gem-4;gem-4;srr-6;srr-6	https://pubmed.ncbi.nlm.nih.gov/29360433/
Mutants	UP lin-15b mutant	58	318	1309	31146	1.40E-20	4.10E-17	3.60E-19	Y41C4A.11;cnc-4;R09A1.3;cpt-4;C06B8.7;W01F3.2;F47A4.5;F56A4.3;ttr-6;cht-1;Y97E10AR.1;F17C11.11;cgt-1;scrm-1;R09D1.12;pqn-67;C06B3.6;E04F6.8;srw-85;cnp-3;faah-2;F08G2.4;F48E3.8;tir-1;F26E4.7;efhd-1;K02E10.6;sto-1;ZK105.1;F25B3.5;fbxa-36;B0284.2;F14F9.2;phat-5;F53C3.6;ttr-17;Y75B8A.28;vhp-1;T20D4.7;M05B5.2;cyp-13A5;pvf-1;T19C9.8;ptr-22;Y58A7A.3;C17H1.5;C25E10.10;Y56A3A.33;W08E12.3;irg-2;K09D9.1;C23H4.6;C49G7.10;W08A12.2;C28G1.2;B0284.1;gem-4;srr-6	http://www.ncbi.nlm.nih.gov/pubmed/21343362
Mutants	Up in daf-2	110	318	4312	31146	1.70E-20	5.10E-17	4.40E-19	col-95;col-95;nlp-28;nlp-28;fipr-22;fipr-22;W02A2.8;W02A2.8;cyp-34A2;cyp-34A2;F48D6.4;F48D6.4;C27B7.9;C27B7.9;dct-8;dct-8;T12D8.5;T12D8.5;cyp-34A9;cyp-34A9;nnt-1;nnt-1;nnt-1;nnt-1;C37A5.3;C37A5.3;cyp-14A3;cyp-14A3;dhs-31;dhs-31;F11E6.11;F11E6.11;cyp-13A11;cyp-13A11;cyp-13A11;cyp-13A11;C14A6.7;C14A6.7;F26A1.8;F26A1.8;ttr-11;ttr-11;ttr-11;ttr-11;ttr-11;ttr-11;col-176;col-176;col-176;col-176;pqn-29;pqn-29;sodh-2;sodh-2;R09D1.12;R09D1.12;W09C2.7;W09C2.7;fipr-24;fipr-24;cyp-13B1;cyp-13B1;cyp-13B1;cyp-13B1;cyp-13B1;cyp-13B1;K10H10.10;K10H10.10;K10H10.10;K10H10.10;B0284.2;B0284.2;F14F9.2;F14F9.2;F14F9.2;F14F9.2;phat-5;phat-5;W03G1.5;W03G1.5;ptr-22;ptr-22;mtl-1;mtl-1;mtl-1;mtl-1;C06G1.1;C06G1.1;C06G1.1;C06G1.1;W08E12.3;W08E12.3;kgb-2;kgb-2;clec-17;clec-17;C08E3.13;C08E3.13;B0563.10;B0563.10;D2063.1;D2063.1;B0284.1;B0284.1;B0284.1;B0284.1;R05H10.1;R05H10.1;R05H10.1;R05H10.1	https://pubmed.ncbi.nlm.nih.gov/29522556/
Microbes	Up in N2 on non-pathogenic B. thuringiensis Bt679 vs Bt407 2h	22	318	115	31146	1.80E-20	5.20E-17	4.50E-19	col-95;hsp-16.11;F26A1.8;C45G9.7;cnp-3;Y17G7B.22;faah-2;srr-2;Y75B8A.28;cyp-13A5;irg-2;K09D9.1;C23H4.6;C49G7.10;nhr-6;T23F11.6;C49G7.7;ghi-1;B0284.1;gem-4;oac-31;srr-6	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Mutants	Down by swsn-2.2 (RNAi)	32	318	345	31146	3.60E-20	1.10E-16	9.00E-19	cpt-3;F48D6.4;C27B7.9;dct-8;T10C6.15;nnt-1;cpt-4;R09E10.13;ral-1;W01A11.7;acs-17;col-176;scrm-1;paf-2;siah-1;T20B3.1;icl-1;cnp-3;F08G12.5;F58F9.7;Y73C8B.1;acs-7;cyp-13B1;F25B3.5;F54F3.4;F14F9.2;Y44A6C.1;ptr-22;mtl-1;ckb-2;irg-2;ttr-45	https://pubmed.ncbi.nlm.nih.gov/26739451/
Mutants	down by swsn-2.2 RNAi	32	318	347	31146	4.30E-20	1.30E-16	1.10E-18	cpt-3;F48D6.4;C27B7.9;dct-8;T10C6.15;nnt-1;cpt-4;R09E10.13;ral-1;W01A11.7;acs-17;col-176;scrm-1;paf-2;siah-1;T20B3.1;icl-1;cnp-3;F08G12.5;F58F9.7;Y73C8B.1;acs-7;cyp-13B1;F25B3.5;F54F3.4;F14F9.2;Y44A6C.1;ptr-22;mtl-1;ckb-2;irg-2;ttr-45	NULL
Development/Dauer/Aging	Up long term dauer fed vs long term dauer starved	28	318	244	31146	4.70E-20	1.40E-16	1.20E-18	F48D6.4;F48D6.4;T12D8.5;T12D8.5;Y95B8A.6;Y95B8A.6;nnt-1;nnt-1;Y54G2A.11;Y54G2A.11;lbp-1;lbp-1;cht-1;cht-1;ubc-8;ubc-8;ttr-5;ttr-5;C18H7.1;C18H7.1;icl-1;icl-1;C44B7.6;C44B7.6;ttr-17;ttr-17;ZC443.3;ZC443.3	https://pubmed.ncbi.nlm.nih.gov/30049782/
Microbes	"UP by PA14, 24h"	38	318	534	31146	5.10E-20	1.50E-16	1.20E-18	C06B3.7;T12D8.5;col-135;C54C6.7;F48C1.9;ttm-1;Y43F8B.9;F17C11.11;F28F5.6;F45D3.4;arl-7;F16C3.2;sodh-2;pho-9;fbxa-33;K06A9.2;Y75B8A.28;vhp-1;cyp-13A5;nep-14;mtl-1;Y58A7A.3;W08E12.3;irg-2;B0403.3;K09D9.1;haf-7;F19B10.13;C23H4.6;C49G7.10;clec-17;nhr-6;T23F11.6;C49G7.7;ghi-1;gem-4;oac-31;srr-6	NULL
DAF/Insulin/food	down by daf-16 mutant under daf-2;rsks-1 mutant	45	318	796	31146	7.80E-20	2.30E-16	1.90E-18	Y41C4A.11;nlp-28;fipr-22;cyp-34A2;F48D6.4;dct-8;T12D8.5;cyp-34A9;F57G8.7;Y54G2A.36;nnt-1;C46G7.5;F18C5.10;F16B4.7;acs-17;F26G1.2;hsp-16.11;F26A1.8;ttr-5;F59B10.4;swt-1;R09D1.12;Y70G10A.3;fipr-24;Y38F1A.8;K06A9.2;F08G12.5;faah-2;T10H9.8;cyp-13B1;K02E10.6;C44B7.6;B0284.2;F14F9.2;cyp-13A5;T19C9.8;mtl-1;kgb-2;ZC443.3;clec-17;C08E3.13;T20D4.12;B0284.1;R05H10.1;srr-6	http://www.ncbi.nlm.nih.gov/pubmed/24332851
Mutants	UP by sbp-1 RNAi	33	318	390	31146	1.30E-19	3.90E-16	3.20E-18	Y41C4A.11;B0205.13;R09A1.3;F28H1.1;C54C6.7;sma-1;W01F3.2;F47A4.5;hsp-16.11;K10B4.3;tes-1;pha-4;F17C11.11;swt-1;F45D3.4;C07H4.1;pho-9;faah-2;F26E4.7;sto-1;M01A8.1;vhp-1;M05B5.2;cyp-13A5;ckb-2;Y58A7A.3;irg-2;B0403.3;K09D9.1;haf-7;C23H4.6;C49G7.10;gem-4	NULL
Microbes	"UP D. coniospora 12h, RNASeq"	61	318	1520	31146	1.40E-19	4.20E-16	3.40E-18	nlp-28;cpt-3;fipr-22;W10G11.2;C04H4.1;cnc-4;C27B7.9;dct-8;W10G11.1;T12D8.5;cyp-34A9;C54C6.7;nnt-1;cpt-4;W01F3.2;dhs-31;F16B4.7;F48C1.9;F26G1.2;dlc-3;F11E6.11;spp-15;F23D12.7;nhr-236;C08D8.1;C06E4.3;M7.8;ubc-8;F45D3.4;F16C3.2;Y57G11C.46;C47G2.8;C18H7.1;F53C11.9;E04F6.8;fipr-24;K10G6.5;T26E3.7;bro-1;F28F5.4;nhr-208;fbxa-36;B0284.2;F53C3.6;ttr-17;T20D4.7;tre-5;nep-14;ptr-22;tep-1;mtl-1;C17H1.5;W08E12.3;ZK1240.6;clec-17;C08E3.13;W08A12.2;C28G1.2;B0284.1;R05H10.1;srr-6	http://www.ncbi.nlm.nih.gov/pubmed/21602919
DAF/Insulin/food	"down by daf-16 mutant, Polysomal seq"	38	318	556	31146	1.90E-19	5.80E-16	4.60E-18	cpt-3;cnc-4;T12D8.5;R09A1.3;nnt-1;F18C5.10;acs-17;F56A4.3;F53E10.1;spp-15;F22B8.7;col-89;C02F5.7;ubc-8;C32D5.12;ttr-5;swt-1;F45D3.4;col-176;acs-16;C06B3.6;F53C11.9;Y70G10A.3;icl-1;faah-2;F58F9.7;cal-2;cyp-13B1;C44B7.6;vhp-1;cyp-13A5;Y77E11A.2;tep-1;mtl-1;ZC443.3;T20D4.12;R05H10.1;oac-31	http://www.ncbi.nlm.nih.gov/pubmed/25600869
Mutants	UP in daf-2(e1370);mes-1(bn84ts) 	45	318	819	31146	2.30E-19	6.80E-16	5.40E-18	T12D8.5;T12D8.5;T12D8.5;acs-17;acs-17;acs-17;F48C1.9;F48C1.9;F48C1.9;cyp-13A11;cyp-13A11;cyp-13A11;F26A1.8;F26A1.8;F26A1.8;ttr-5;ttr-5;ttr-5;col-176;col-176;col-176;cyp-13B1;cyp-13B1;cyp-13B1;C44B7.6;C44B7.6;C44B7.6;W03G1.5;W03G1.5;W03G1.5;cyp-13A5;cyp-13A5;cyp-13A5;kgb-2;kgb-2;kgb-2;T20D4.12;T20D4.12;T20D4.12;B0284.1;B0284.1;B0284.1;R05H10.1;R05H10.1;R05H10.1	https://pubmed.ncbi.nlm.nih.gov/26976573/
Development/Dauer/Aging	Up short term dauer fed vs short term dauer starved	28	318	260	31146	2.50E-19	7.40E-16	5.80E-18	F48D6.4;F48D6.4;T12D8.5;T12D8.5;nnt-1;nnt-1;Y54G2A.11;Y54G2A.11;lbp-1;lbp-1;cht-1;cht-1;ubc-8;ubc-8;ttr-5;ttr-5;T10G3.1;T10G3.1;C18H7.1;C18H7.1;icl-1;icl-1;K06A9.2;K06A9.2;C44B7.6;C44B7.6;ZC443.3;ZC443.3	https://pubmed.ncbi.nlm.nih.gov/30049782/
Development/Dauer/Aging	Down in N2 dauer 20°C	80	318	2564	31146	2.60E-19	7.80E-16	6.10E-18	cyp-34A2;F48D6.4;C27B7.9;T10C6.15;cyp-34A9;nnt-1;cpt-4;F16B4.7;W01A11.7;acs-17;nhr-246;F26G1.2;ZK550.6;dlc-3;aqp-2;Y54G2A.11;B0272.4;nhr-236;K10B4.3;col-89;cyp-13A11;Y97E10AR.1;snf-11;C08D8.1;C02F5.7;C32D5.12;F59B10.4;cgt-1;T10G3.1;swt-1;Y87G2A.2;col-176;F10E9.1;acs-16;C46A5.8;Y53G8B.2;lact-5;C18H7.1;paf-2;F53C11.9;Y70G10A.3;dhs-18;srw-85;T20B3.1;icl-1;F08G12.5;F58F9.7;ckr-2;T10H9.8;Y73C8B.5;cal-2;Y73C8B.1;srr-2;acs-7;cyp-13B1;C44B7.6;K10H10.10;nhr-208;F58A6.1;T05E7.4;B0284.2;prx-11;F14F9.2;phat-5;W03G1.5;M01A8.1;best-24;M05B5.2;cyp-13A5;Y77E11A.2;Y44A6C.1;ptr-22;mtl-1;Y56A3A.33;ZC443.3;R13H4.5;clec-17;T20D4.12;B0284.1;R05H10.1	https://pubmed.ncbi.nlm.nih.gov/27905558/
Mutants	Dependent on kgb-1	35	318	469	31146	4.40E-19	1.30E-15	1.00E-17	cpt-3;F48D6.4;cyp-34A9;F28H1.1;F57G8.7;nnt-1;F18C5.10;F16B4.7;acs-17;Y54G2A.11;hsp-16.11;cht-1;C02F5.7;F45D3.4;F16C3.2;sodh-2;C06B3.6;siah-1;icl-1;faah-2;cyp-13B1;K02E10.6;C44B7.6;sto-1;best-24;Y44A6C.1;nep-14;mtl-1;Y56A3A.33;kgb-2;ZC443.3;C08E3.13;T20D4.12;B0284.1;gem-4	http://www.ncbi.nlm.nih.gov/pubmed/23352664
DAF/Insulin/food	"down by daf-2 mutant, Polysomal seq"	38	318	575	31146	5.90E-19	1.80E-15	1.30E-17	cpt-3;cnc-4;T12D8.5;R09A1.3;nnt-1;F18C5.10;acs-17;F56A4.3;F53E10.1;spp-15;F22B8.7;col-89;C02F5.7;ubc-8;C32D5.12;ttr-5;swt-1;F45D3.4;col-176;acs-16;C06B3.6;F53C11.9;Y70G10A.3;icl-1;faah-2;F58F9.7;cal-2;cyp-13B1;C44B7.6;vhp-1;cyp-13A5;Y77E11A.2;tep-1;mtl-1;ZC443.3;T20D4.12;R05H10.1;oac-31	http://www.ncbi.nlm.nih.gov/pubmed/25600869
Mutants	Up in lin-45 mutant embryos	39	318	612	31146	6.40E-19	1.90E-15	1.50E-17	Y41C4A.11;nlp-28;B0205.13;C27B7.9;cyp-34A9;Y49G5A.1;Y39B6A.27;Y95B8A.6;F48C1.9;F26G1.2;hsp-16.11;cyp-13A11;C06E4.3;F17C11.11;col-176;C06B3.6;srw-85;fipr-24;faah-2;srr-2;ZK105.1;W07A12.4;W03G1.5;Y75B8A.28;cyp-13A5;T19C9.8;mtl-1;ckb-2;Y58A7A.3;clp-4;Y56A3A.33;irg-2;haf-7;F19B10.13;arrd-3;C08E3.13;D2063.1;ttr-45;srr-6	https://www.nature.com/articles/ncb3470
Mutants	UP by lin-45 mutant (Burton)	39	318	613	31146	6.80E-19	2.00E-15	1.50E-17	Y41C4A.11;nlp-28;B0205.13;C27B7.9;cyp-34A9;Y49G5A.1;Y39B6A.27;Y95B8A.6;F48C1.9;F26G1.2;hsp-16.11;cyp-13A11;C06E4.3;F17C11.11;col-176;C06B3.6;srw-85;fipr-24;faah-2;srr-2;ZK105.1;W07A12.4;W03G1.5;Y75B8A.28;cyp-13A5;T19C9.8;mtl-1;ckb-2;Y58A7A.3;clp-4;Y56A3A.33;irg-2;haf-7;F19B10.13;arrd-3;C08E3.13;D2063.1;ttr-45;srr-6	NULL
Mutants	UP by hcf-1 mutant	36	318	514	31146	9.50E-19	2.80E-15	2.10E-17	W10G11.2;T12D8.5;cyp-34A9;Y54G2A.36;Y95B8A.6;nnt-1;acs-17;ZK550.6;ttr-6;Y54G2A.11;lbp-1;C11G10.1;ttr-5;T10G3.1;F45D3.4;egl-15;C32D5.7;Y53G8B.2;F16C3.2;Y73B6BL.27;C06B3.6;C36E8.4;dhs-18;fipr-24;T20B3.1;icl-1;F38E9.1;acs-7;F58A6.1;F54F3.4;nep-14;mtl-1;ckb-2;ZC443.3;W08A12.2;R05H10.1	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Chemicals/stress	Down by Rapamycin + Allantoin	57	318	1386	31146	9.80E-19	2.90E-15	2.20E-17	col-95;nlp-28;fipr-22;W10G11.2;cnc-4;C27B7.9;dct-8;W10G11.1;cyp-34A9;F59C6.16;Y39B6A.27;F57G8.7;Y95B8A.6;C37A5.3;W01F3.2;dhs-31;F16B4.7;acs-17;F48C1.9;F26G1.2;F11E6.11;F23D12.7;Y54G2A.11;C11G10.1;tes-1;F09F3.8;F47E1.4;M7.8;Y43F8B.9;Y17G9A.4;C32D5.12;ttr-5;F59B10.4;F45D3.4;egl-15;scrm-1;C32D5.7;thn-5;F16C3.2;faah-6;F53C11.9;E04F6.8;Y70G10A.3;fipr-24;Y38F1A.8;nhr-5;T10H9.8;F48E3.2;ZK105.1;W07A12.4;best-24;T20D4.7;tep-1;C25E10.10;W08A12.2;T23F11.6;ttr-45	https://www.sciencedirect.com/science/article/pii/S1534580718306993#app2
Microbes	Up by elt-2(RNAi) on B. thuringiensis Bt247 vs empty vector on Bt407 6h	34	318	453	31146	1.30E-18	3.80E-15	2.90E-17	fipr-22;B0205.13;C06B3.7;R09E10.13;F48C1.9;hsp-16.11;Y2H9A.6;Y57G11C.46;fipr-24;fbxa-33;Y73C8B.5;Y73C8B.1;F48E3.2;Y38H6C.24;B0284.2;Y75B8A.28;cyp-13A5;T19C9.8;ptr-22;Y58A7A.3;C17H1.5;F43A11.8;irg-2;B0403.3;K09D9.1;haf-7;C49G7.10;C08E3.13;Y102A11A.9;T23F11.6;C49G7.7;D2063.1;B0284.1;R05H10.1	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Mutants	Up in wt vs elt-2(-) larvae	74	318	2304	31146	1.90E-18	5.60E-15	4.10E-17	Y41C4A.11;Y41C4A.11;B0205.13;B0205.13;C10G11.7;C10G11.7;C06B8.7;C06B8.7;T12G3.4;T12G3.4;Y2H9A.6;Y2H9A.6;Y46H3C.6;Y46H3C.6;pcs-1;pcs-1;scrm-1;scrm-1;faah-2;faah-2;F48E3.8;F48E3.8;F26E4.7;F26E4.7;srr-2;srr-2;tsp-13;tsp-13;ZK1010.8;ZK1010.8;sto-1;sto-1;ZK105.1;ZK105.1;F25B3.5;F25B3.5;B0284.2;B0284.2;Y75B8A.28;Y75B8A.28;vhp-1;vhp-1;M05B5.2;M05B5.2;cyp-13A5;cyp-13A5;T19C9.8;T19C9.8;C17H1.5;C17H1.5;irg-2;irg-2;K09D9.1;K09D9.1;haf-7;haf-7;C23H4.6;C23H4.6;C49G7.10;C49G7.10;srt-22;srt-22;B0563.10;B0563.10;C49G7.7;C49G7.7;C28G1.2;C28G1.2;B0284.1;B0284.1;gem-4;gem-4;srr-6;srr-6	https://pubmed.ncbi.nlm.nih.gov/29360433/
DAF/Insulin/food	down by daf-16 mutant (Delaney)	58	318	1458	31146	2.10E-18	6.10E-15	4.40E-17	F17C11.20;col-95;nlp-28;fipr-22;W10G11.2;W10G11.1;Y49G5A.1;F57G8.7;Y95B8A.6;nnt-1;C37A5.3;K10G6.9;W01F3.2;dhs-31;F16B4.7;ttr-6;spp-15;F22B8.7;F23D12.7;lbp-1;cyp-13A11;T12G3.4;ttr-5;F59B10.4;T28A11.3;col-176;scrm-1;thn-5;F16C3.2;sodh-2;C07H4.1;faah-6;E04F6.8;Y70G10A.3;F52G3.6;fipr-24;C10C5.5;nhr-5;T10H9.8;ugt-4;efhd-1;C44B7.6;ZK105.1;B0284.2;W03G1.5;T20D4.7;cyp-34A7;cyp-13A5;mtl-1;C23H4.6;clec-17;C08E3.13;T20D4.12;T23F11.6;C49G7.7;ttr-45;B0284.1;R05H10.1	NULL
Mutants	Up in isp-1	34	318	460	31146	2.10E-18	6.10E-15	4.40E-17	col-95;col-95;fipr-22;fipr-22;B0205.13;B0205.13;Y49G5A.1;Y49G5A.1;F57G8.7;F57G8.7;dhs-31;dhs-31;cyp-13A11;cyp-13A11;Y46H3C.6;Y46H3C.6;col-176;col-176;fipr-24;fipr-24;cyp-13B1;cyp-13B1;B0284.2;B0284.2;F14F9.2;F14F9.2;T20D4.7;T20D4.7;mtl-1;mtl-1;clec-17;clec-17;C08E3.13;C08E3.13	https://pubmed.ncbi.nlm.nih.gov/29522556/
Other	UP by male in hermaphrodites	29	318	312	31146	2.60E-18	7.70E-15	5.60E-17	Y41C4A.11;cnc-4;C06B3.7;W01A11.7;adm-2;B0272.4;C45G9.7;F10E9.1;scrm-1;paf-2;ZK1240.8;tir-1;acs-7;cyp-13B1;T05E7.4;M7.12;F53C3.6;vhp-1;tre-5;cyp-13A5;nep-14;Y58A7A.3;C17H1.5;irg-2;K09D9.1;haf-7;C49G7.10;nhr-6;ghi-1	http://www.ncbi.nlm.nih.gov/pubmed/24292626
Microbes	"UP by PA14, 12h"	28	318	285	31146	2.70E-18	7.90E-15	5.70E-17	C06B3.7;cpt-4;F48C1.9;B0272.4;F17C11.11;C32D5.12;F45D3.4;Y53G8B.2;F16C3.2;T20B3.1;acs-7;cyp-13B1;F58A6.1;F54F3.4;prx-11;Y75B8A.28;cyp-13A5;nep-14;Y58A7A.3;irg-2;K09D9.1;haf-7;C49G7.10;clec-17;C49G7.7;D2063.1;oac-31;srr-6	NULL
Microbes	UP by P. aeruginosa (Bond)	27	318	259	31146	2.70E-18	8.10E-15	5.80E-17	Y41C4A.11;cpt-3;W10G11.2;cyp-34A2;F54F7.2;W10G11.1;cyp-34A9;cyp-14A3;dhs-31;acs-17;C02F5.7;F26A1.8;Y53G8B.2;sodh-2;paf-2;T20B3.1;F08G12.5;cyp-13B1;M7.12;mtl-1;Y56A3A.33;ZC443.3;clec-17;D2063.1;gem-4;R05H10.1;oac-31	http://www.ncbi.nlm.nih.gov/pubmed/25474640
Mutants	Up by pmt-2(RNAi)	70	318	2097	31146	2.90E-18	8.40E-15	5.90E-17	col-95;F48D6.4;B0205.13;C06B3.7;C46G7.5;sli-1;F47A4.5;F23C8.6;F48C1.9;F26G1.2;ttr-6;F23D12.7;Y54G2A.11;adm-2;hsp-16.11;K10B4.3;egrh-1;lin-24;snf-11;F17C11.11;C32D5.12;ttr-5;F59B10.4;cgt-1;T10G3.1;F28F5.6;T24B8.4;scrm-1;C32D5.7;Y53G8B.2;R09D1.12;Y73B6BL.27;paf-2;sek-1;Y70G10A.3;srw-85;Y38F1A.8;cnp-3;F08G12.5;ckr-2;tir-1;F17C8.3;efhd-1;ZK154.6;ZK1010.8;F56C9.8;F25B3.5;K10H10.10;T05E7.4;F53C3.6;W07A12.4;Y75B8A.28;vhp-1;best-24;M05B5.2;cyp-13A5;pvf-1;T19C9.8;tep-1;F14B8.5;clp-4;B0403.3;R13H4.5;clec-17;nhr-6;Y102A11A.9;T23F11.6;ghi-1;ttr-45;oac-31	https://pubmed.ncbi.nlm.nih.gov/30333136/
Mutants	UP by pgl-1 mutant (Knutson)	83	318	2885	31146	5.90E-18	1.70E-14	1.20E-16	col-95;Y41C4A.11;cpt-3;cyp-34A2;F54F7.2;F48D6.4;B0205.13;csq-1;suca-1;R09A1.3;cyp-34A9;F28H1.1;Y39B6A.27;W05H9.3;nnt-1;W04A4.2;F18C5.10;C06B8.7;F47A4.5;acs-17;F26F12.3;F56A4.3;ZK550.6;aqp-2;vab-2;Y54G2A.11;adm-2;cht-1;Y97E10AR.1;pha-4;ubc-8;F17C11.11;ttr-5;Y2H9A.6;T24B8.4;arl-7;egl-15;scrm-1;C32D5.7;acs-16;paf-2;siah-1;sek-1;Y70G10A.3;C36E8.4;icl-1;F19C6.2;K06A9.2;F08G2.4;F58F9.7;ckr-2;F48E3.8;tir-1;H16D19.6;efhd-1;ZK154.6;ZK1010.8;sto-1;F25B3.5;F54F3.4;B0284.2;vhp-1;T20D4.7;M05B5.2;Y77E11A.2;pvf-1;ptr-22;tep-1;ckb-2;Y58A7A.3;F14B8.5;clp-4;ZC443.3;R13H4.5;K09D9.1;haf-7;F19B10.13;C23H4.6;C49G7.10;Y102A11A.9;C49G7.7;ttr-45;B0284.1	NULL
TF Targets	PQM-1 L3 Targets	62	318	1700	31146	6.60E-18	2.00E-14	1.40E-16	mel-32;F47G9.1;F48D6.4;C06B3.7;cpt-1;suca-1;T12D8.5;cyp-34A9;fbxb-96;dyci-1;W05H9.3;sma-1;cpt-4;C06B8.7;F26F12.3;ZK550.6;B0272.4;egrh-1;Y97E10AR.1;pha-4;F17C11.11;cgt-1;C32D5.7;Y53G8B.2;C07H4.1;C06B3.6;pho-9;siah-1;sek-1;C36E8.4;dhs-18;icl-1;cnp-3;faah-2;T17A3.9;F58F9.7;tir-1;ugt-4;srr-2;acs-7;cyp-13B1;F28F5.4;F56C9.8;nhr-208;F58A6.1;F54F3.4;Y75B8A.28;vhp-1;Y44A6C.1;mtl-1;F14B8.5;Y56A3A.33;B0403.3;R13H4.5;K09D9.1;C23H4.6;ZK1240.6;nhr-6;T23F11.6;ghi-1;ttr-45;srr-6	http://www.ncbi.nlm.nih.gov/pubmed/21177963
Mutants	UP tax-6 null	47	318	988	31146	8.60E-18	2.60E-14	1.80E-16	col-95;nlp-28;fipr-22;cyp-34A2;F48D6.4;C06B3.7;R09A1.3;F59C6.16;W05H9.3;Y95B8A.6;nnt-1;W01F3.2;acs-17;T03F1.6;Y54G2A.11;K10B4.3;Y43F8B.9;ttr-5;col-176;Y53G8B.2;F16C3.2;fipr-24;Y38F1A.8;C10C5.5;F08G12.5;cal-2;C44B7.6;T05E7.4;phat-5;W07A12.4;best-24;T20D4.7;tre-5;ptr-22;mtl-1;Y58A7A.3;Y56A3A.33;W08E12.3;irg-2;ZC443.3;haf-7;C49G7.10;clec-17;C08E3.13;T20D4.12;gem-4;R05H10.1	http://www.ncbi.nlm.nih.gov/pubmed/21331044
Mutants	UP by hyl-1;lagr-1 under starvation	29	318	328	31146	9.80E-18	2.90E-14	2.00E-16	fipr-22;cnc-4;C06B3.7;cpt-4;W01F3.2;ZK550.6;ttr-6;adm-2;col-89;F17C11.11;fipr-24;cpg-8;icl-1;cnp-3;F08G12.5;faah-2;tir-1;F25B3.5;fbxa-36;F53C3.6;vhp-1;ptr-22;ckb-2;Y58A7A.3;irg-2;K09D9.1;C49G7.10;gem-4;srr-6	NULL
Microbes	"UP P.luminescens 24h, TillingArray"	97	318	3810	31146	1.10E-17	3.30E-14	2.20E-16	Y41C4A.11;B0205.13;C06B3.7;T12D8.5;R09A1.3;col-135;C54C6.7;cyp-14A3;W01A11.7;aqp-2;C11G10.1;adm-2;hsp-16.11;K10B4.3;tes-1;col-89;snf-11;pha-4;C45G9.7;T13H5.6;cgt-1;swt-1;Y87G2A.2;egl-15;F10E9.1;scrm-1;F16C3.2;lact-5;R09D1.12;pqn-67;Y73B6BL.27;hil-7;Y70G10A.3;C36E8.4;dhs-18;K10G6.5;Y38F1A.8;C10C5.5;cnp-3;Y17G7B.22;faah-2;T17A3.9;nhr-5;ckr-2;F48E3.8;ver-1;tir-1;Y73C8B.5;bro-1;Y73C8B.1;F48E3.2;F26E4.7;acs-7;tsp-13;cyp-13B1;ZK154.6;sto-1;F25B3.5;F58A6.1;F54F3.4;prx-11;M7.12;F14F9.2;phat-5;F53C3.6;W03G1.5;M01A8.1;vhp-1;tre-5;M05B5.2;ptr-22;tep-1;ckb-2;Y58A7A.3;B0024.3;F14B8.5;C06G1.1;Y56A3A.33;W08E12.3;irg-2;kgb-2;B0403.3;R13H4.5;K09D9.1;haf-7;C23H4.6;C49G7.10;clec-17;nhr-6;C08E3.13;Y102A11A.9;ghi-1;D2063.1;gem-4;R05H10.1;oac-31;srr-6	http://www.ncbi.nlm.nih.gov/pubmed/21602919
